alpha,beta,r2,nobs,stock,method,observations
-0.0009108103494651419,0.9090888597939839,0.23126818859251852,243,中航西飞,contemporaneous,243
0.00039224648436517054,1.5213493227715573,0.26049121439521095,242,中芯国际,contemporaneous,242
-6.110675150629608e-05,0.6984475407561855,0.22689280516931698,243,中远海控,contemporaneous,243
-0.00011754036682763128,0.7145607625378827,0.08316562080051282,243,中远海能,contemporaneous,243
-0.0006574257833783963,1.282085183438077,0.4777532769306069,223,中金公司,contemporaneous,223
0.0025511629438794937,0.8600653186556879,0.10303967581119888,243,中金黄金,contemporaneous,243
0.005909464571580695,2.5148918047301896,0.26328490406330385,243,中际旭创,contemporaneous,243
-0.00035418365900007656,0.4459715299943787,0.27126056200083526,243,云南白药,contemporaneous,243
0.0032982070866092944,1.0866877316949681,0.1704381400647489,243,云铝股份,contemporaneous,243
-0.0012690955858313969,0.6540104659623686,0.28343133860657155,243,五粮液,contemporaneous,243
-0.0001399193716412125,0.30068961803444805,0.06601219440785644,243,交通银行,contemporaneous,243
-0.0007095253333430941,0.9519739748131271,0.4516620804343696,243,京东方A,contemporaneous,243
-0.0008295035520782506,0.3543491589634301,0.1282614721578107,243,京沪高铁,contemporaneous,243
0.0006591061868525754,1.8232370938993374,0.3011782833827701,243,亿纬锂能,contemporaneous,243
-0.0007036804197681254,1.0572413631366229,0.299699119289876,243,亿联网络,contemporaneous,243
-0.0011814951542194947,0.4788277346811986,0.08017528403080154,243,今世缘,contemporaneous,243
-0.00024856192029191397,0.4662116072791239,0.14550972798003559,243,伊利股份,contemporaneous,243
-0.001855285446950778,0.9897176763822111,0.11254051453195246,242,传音控股,contemporaneous,242
-0.001853399830206954,0.7186492482261733,0.21183159080550285,243,保利发展,contemporaneous,243
-0.00017550255132176202,1.580837999685202,0.37788241517002297,223,信达证券,contemporaneous,223
0.0020368116095974853,1.9957318377308766,0.30688707626444656,243,兆易创新,contemporaneous,243
0.0029800865711227405,2.0603606140731605,0.2823049534683586,243,先导智能,contemporaneous,243
-0.0008032763903965758,1.1981452626939748,0.4836900648977567,243,光大证券,contemporaneous,243
-0.0004364070998681966,0.4017578766779596,0.096563969166781,243,光大银行,contemporaneous,243
-0.00040945936004838296,0.6265671505828008,0.15253448605132724,243,兖矿能源,contemporaneous,243
-0.0009612027190438451,0.4356945058857641,0.14913053255114717,243,公牛集团,contemporaneous,243
8.058098419471706e-05,1.1914021812181206,0.44318304860753155,243,兴业证券,contemporaneous,243
0.0003968900960091413,0.3508345170090409,0.07626954462537816,243,兴业银行,contemporaneous,243
0.0017331567638254326,0.127393507390721,0.008722766811834926,243,农业银行,contemporaneous,243
2.787518234574659e-05,0.7114910119701248,0.1587511070982156,243,分众传媒,contemporaneous,243
0.0005014051092319168,1.162992889213312,0.19173201937107776,243,包钢股份,contemporaneous,243
-0.00043036970286790304,0.30171728406014,0.0652461861068393,243,北京银行,contemporaneous,243
-0.0007613434543054939,0.2875513138386888,0.033422082009397336,243,北新建材,contemporaneous,243
0.0013678712645818442,1.1157347234055666,0.21433102320048425,243,北方华创,contemporaneous,243
0.0027791571472589606,1.1767744170450887,0.14898747940962898,243,北方稀土,contemporaneous,243
0.0003031770658677627,0.7034820904589547,0.12308725103188733,243,华东医药,contemporaneous,243
-0.0004575003097700993,0.34806744143261237,0.0952779271028954,243,华兰生物,contemporaneous,243
-0.001804550597550693,0.671854497163908,0.07699618790103113,243,华利集团,contemporaneous,243
0.0003805442355413859,1.7218084236165148,0.2477865254399887,243,华勤技术,contemporaneous,243
0.0028028502597912093,1.5922530748610297,0.29307191037229163,243,华友钴业,contemporaneous,243
0.00020059683144274954,0.8514030352772737,0.2973112108732253,243,华域汽车,contemporaneous,243
-0.0006345322992653555,0.41174884720206956,0.09127058972002489,243,华夏银行,contemporaneous,243
-0.0013175947505848617,1.3658885469953082,0.2190892998445283,233,华大九天,contemporaneous,233
0.00047296982461782515,1.4093260745582388,0.5120360886896953,243,华泰证券,contemporaneous,243
-0.0008243638790062723,0.33173208819315136,0.0827379390736338,243,华润三九,contemporaneous,243
-0.00044453196697312805,1.5379995150591477,0.4030613862416226,242,华润微,contemporaneous,242
-0.0005639413223065839,0.44065143940721546,0.09405176523829772,243,华电国际,contemporaneous,243
0.0003522992211052562,0.428357899607232,0.0768637447160806,243,华能国际,contemporaneous,243
-0.0001983890760372931,0.19306154339669043,0.03603981439497683,243,华能水电,contemporaneous,243
0.0012634407520554255,0.7656580598541324,0.15418390484636224,243,华鲁恒升,contemporaneous,243
-0.0011519680671847501,1.5156256605148606,0.31473871057850855,243,卓胜微,contemporaneous,243
