alpha,beta,r2,nobs,year_month,observations,stock,method
0.001315357041243003,-1.1267503930456935,0.3154262222062181,23,2025-12-01,23,潍柴动力,lagged
-0.006799063892991246,-0.5231780230496503,0.1365934836956454,17,2025-01-01,17,潞安环能,lagged
-0.002266734025844396,-0.042700499566976705,0.0014667167569482054,18,2025-02-01,18,潞安环能,lagged
9.657883092687477e-05,0.12032720074522592,0.005075714518033125,21,2025-03-01,21,潞安环能,lagged
-0.005080359552338017,-0.4861126306035559,0.11545027337062397,21,2025-04-01,21,潞安环能,lagged
-0.0014558339944851617,0.5445306561770074,0.09382890852727244,19,2025-05-01,19,潞安环能,lagged
0.0013082627236881564,-0.23744038765048653,0.016000698405066904,20,2025-06-01,20,潞安环能,lagged
0.005527511064294156,2.62114265361181,0.09294070215974892,23,2025-07-01,23,潞安环能,lagged
-0.0027557848033138853,0.0864515721789908,0.0016863861386429146,21,2025-08-01,21,潞安环能,lagged
0.005951418210316662,-0.8632359726675986,0.12889122410978204,22,2025-09-01,22,潞安环能,lagged
0.003695906751734973,-0.8034858801729966,0.09192925894392856,17,2025-10-01,17,潞安环能,lagged
-0.007633502522469142,-0.7632615681115049,0.10601449470494628,20,2025-11-01,20,潞安环能,lagged
-0.004529374141718515,0.20643438353703347,0.012770959352589761,23,2025-12-01,23,潞安环能,lagged
0.0027006890374835085,0.3554417911215644,0.024121381178589307,17,2025-01-01,17,澜起科技,lagged
0.010484691725473668,-1.3203903753442412,0.10291025339295468,18,2025-02-01,18,澜起科技,lagged
0.0005760339724501648,-0.028362319816270222,0.0001209202268321885,21,2025-03-01,21,澜起科技,lagged
0.00036386312480981794,0.37416149710657093,0.02921724011672089,21,2025-04-01,21,澜起科技,lagged
0.0003927786392262842,-0.5293585292698945,0.0536467414421361,19,2025-05-01,19,澜起科技,lagged
0.0043953055557884365,-0.6614971156518809,0.029509584567873337,20,2025-06-01,20,澜起科技,lagged
0.006317865454384461,-1.8527671388504392,0.17709126387078,23,2025-07-01,23,澜起科技,lagged
0.01895595425566077,-0.19210780001828331,0.0029556434079750504,21,2025-08-01,21,澜起科技,lagged
0.011978717011110926,-0.3382520606896263,0.006896765858208087,22,2025-09-01,22,澜起科技,lagged
-0.007442686204481498,0.5757370670790471,0.032742196781041844,17,2025-10-01,17,澜起科技,lagged
-0.0071373299106620575,-0.17008925447378867,0.006935112881759409,20,2025-11-01,20,澜起科技,lagged
0.0006269967788813662,-0.5543379262456403,0.04971455102351097,23,2025-12-01,23,澜起科技,lagged
